yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.06 (218) 06:10:23    1.7   321.0   372.0
2017.08.06 (218) 06:15:11    1.7   294.0   324.0
2017.08.06 (218) 06:19:59  NaN     NaN     NaN  
2017.08.06 (218) 06:25:23  NaN     NaN     NaN  
2017.08.06 (218) 06:30:11  NaN     283.0   NaN  
2017.08.06 (218) 06:34:59  NaN     280.0   NaN  
2017.08.06 (218) 06:40:23    1.7   268.0   307.0
2017.08.06 (218) 06:45:11  NaN     260.0   NaN  
2017.08.06 (218) 06:49:59    1.7   257.0   285.0
2017.08.06 (218) 06:55:23  NaN     283.0   NaN  
2017.08.06 (218) 07:00:11  NaN     NaN     NaN  
2017.08.06 (218) 07:04:59  NaN     NaN     NaN  
2017.08.06 (218) 07:10:23  NaN     294.0   NaN  
2017.08.06 (218) 07:15:11  NaN     301.0   NaN  
2017.08.06 (218) 07:19:59  NaN     259.0   NaN  
2017.08.06 (218) 07:25:23  NaN     262.0   NaN  
2017.08.06 (218) 07:30:11  NaN     277.0   NaN  
2017.08.06 (218) 07:34:59  NaN     248.0   NaN  
2017.08.06 (218) 07:40:23  NaN     NaN     NaN  
2017.08.06 (218) 07:45:11  NaN     NaN     NaN  
2017.08.06 (218) 07:49:59  NaN     NaN     NaN  
2017.08.06 (218) 07:55:23  NaN     NaN     NaN  
2017.08.06 (218) 08:00:11  NaN     285.0   NaN  
2017.08.06 (218) 08:04:59  NaN     NaN     NaN  
2017.08.06 (218) 08:10:23  NaN     NaN     NaN  
2017.08.06 (218) 08:15:11  NaN     NaN     NaN  
2017.08.06 (218) 08:19:59  NaN     286.0   NaN  
2017.08.06 (218) 08:25:23  NaN     NaN     NaN  
2017.08.06 (218) 08:30:11  NaN     295.0   NaN  
2017.08.06 (218) 08:34:59  NaN     NaN     NaN  
2017.08.06 (218) 08:40:23  NaN     NaN     NaN  
2017.08.06 (218) 08:45:11  NaN     NaN     NaN  
2017.08.06 (218) 08:49:59  NaN     312.0   NaN  
2017.08.06 (218) 08:55:23  NaN     NaN     NaN  
2017.08.06 (218) 09:00:11    2.3   286.0   312.0
2017.08.06 (218) 09:04:59    2.6   263.0   295.0
2017.08.06 (218) 09:10:23    2.8   244.0   265.0
2017.08.06 (218) 09:15:11    3.1   250.0   277.0
2017.08.06 (218) 09:19:59    3.4   256.0   265.0
2017.08.06 (218) 09:25:23    3.7   238.0   268.0
2017.08.06 (218) 09:30:11    3.9   245.0   263.0
2017.08.06 (218) 09:34:59    4.2   248.0   259.0
2017.08.06 (218) 09:40:23    4.4   239.0   262.0
2017.08.06 (218) 09:45:11    4.5   238.0   254.0
2017.08.06 (218) 09:49:59    4.8   144.0   263.0
2017.08.06 (218) 09:55:23    5.1   154.0   265.0
2017.08.06 (218) 10:00:11    5.3   172.0   263.0
2017.08.06 (218) 10:04:59    5.3   180.0   260.0
2017.08.06 (218) 10:10:23    5.4   172.0   265.0
2017.08.06 (218) 10:15:11    5.6   180.0   268.0
2017.08.06 (218) 10:19:59    5.7   178.0   269.0
2017.08.06 (218) 10:25:23    5.7   178.0   266.0
2017.08.06 (218) 10:30:11    5.8   172.0   274.0
2017.08.06 (218) 10:34:59    5.8   171.0   278.0
2017.08.06 (218) 10:40:23    5.9   177.0   283.0
2017.08.06 (218) 10:45:11    6.0   171.0   278.0
2017.08.06 (218) 10:49:59    6.0   171.0   281.0
2017.08.06 (218) 10:55:23    6.1   169.0   289.0
2017.08.06 (218) 11:00:11    6.3   174.0   292.0
2017.08.06 (218) 11:04:59    6.5   174.0   297.0
2017.08.06 (218) 11:10:23    6.5   177.0   294.0
2017.08.06 (218) 11:15:11    6.6   183.0   292.0
2017.08.06 (218) 11:19:59    6.7   174.0   301.0
2017.08.06 (218) 11:25:23    6.6   172.0   300.0
2017.08.06 (218) 11:30:11    6.5   168.0   312.0
2017.08.06 (218) 11:34:59    6.4   181.0   316.0
2017.08.06 (218) 11:40:23    6.6   166.0   335.0
2017.08.06 (218) 11:45:11    6.6   171.0   341.0
2017.08.06 (218) 11:49:59    6.8   174.0   347.0
2017.08.06 (218) 11:55:23    7.1   172.0   331.0
2017.08.06 (218) 12:00:11    7.2   172.0   335.0
2017.08.06 (218) 12:04:59    7.4   209.0   336.0
2017.08.06 (218) 12:10:23    7.3   209.0   341.0
2017.08.06 (218) 12:15:11    7.5   201.0   348.0
2017.08.06 (218) 12:19:59    7.6   204.0   348.0
2017.08.06 (218) 12:25:23    7.6   180.0   344.0
2017.08.06 (218) 12:30:11    7.6   203.0   344.0
2017.08.06 (218) 12:34:59    7.8   215.0   338.0
2017.08.06 (218) 12:40:23    7.9   213.0   322.0
2017.08.06 (218) 12:45:11    7.9   206.0   331.0
2017.08.06 (218) 12:49:59    8.2   201.0   341.0
2017.08.06 (218) 12:55:23    8.4   206.0   330.0
2017.08.06 (218) 13:00:11    8.5   198.0   327.0
2017.08.06 (218) 13:04:59    8.5   195.0   325.0
2017.08.06 (218) 13:10:23    8.7   197.0   325.0
2017.08.06 (218) 13:15:11    8.7   197.0   322.0
2017.08.06 (218) 13:19:59    8.7   200.0   330.0
2017.08.06 (218) 13:25:23    8.8   200.0   327.0
2017.08.06 (218) 13:30:11    8.8   195.0   316.0
2017.08.06 (218) 13:34:59    9.0   200.0   316.0
2017.08.06 (218) 13:40:23    9.0   192.0   319.0
2017.08.06 (218) 13:45:11    9.1   192.0   321.0
2017.08.06 (218) 13:49:59    9.0   191.0   315.0
2017.08.06 (218) 13:55:23    9.0   195.0   321.0
2017.08.06 (218) 14:00:11    9.0   197.0   318.0
2017.08.06 (218) 14:04:59    8.9   198.0   327.0
2017.08.06 (218) 14:10:23    9.1   189.0   331.0
2017.08.06 (218) 14:15:11    9.2   192.0   324.0
2017.08.06 (218) 14:19:59    9.3   192.0   336.0
2017.08.06 (218) 14:25:23    9.2   191.0   335.0
2017.08.06 (218) 14:30:11    9.0   192.0   347.0
2017.08.06 (218) 14:34:59    9.0   194.0   353.0
2017.08.06 (218) 14:40:23    8.9   198.0   353.0
2017.08.06 (218) 14:45:11    8.9   192.0   351.0
2017.08.06 (218) 14:49:59    9.0   187.0   354.0
2017.08.06 (218) 14:55:23    9.0   191.0   351.0
2017.08.06 (218) 15:00:11    8.8   345.0   363.0
2017.08.06 (218) 15:04:59    8.7   341.0   368.0
2017.08.06 (218) 15:10:23    8.5   347.0   382.0
2017.08.06 (218) 15:15:11    8.7   153.0   380.0
2017.08.06 (218) 15:19:59    8.7   206.0   382.0
2017.08.06 (218) 15:25:23    8.6   197.0   380.0
2017.08.06 (218) 15:30:11    8.7   192.0   383.0
2017.08.06 (218) 15:34:59    8.5   197.0   389.0
2017.08.06 (218) 15:40:23    8.5   197.0   386.0
2017.08.06 (218) 15:45:11    8.5   192.0   388.0
2017.08.06 (218) 15:49:59    8.4   195.0   365.0
2017.08.06 (218) 15:55:23    8.4   198.0   383.0
2017.08.06 (218) 16:00:11    8.3   192.0   382.0
2017.08.06 (218) 16:04:59    8.3   191.0   404.0
2017.08.06 (218) 16:10:23    8.3   186.0   392.0
2017.08.06 (218) 16:15:11    8.2   192.0   413.0
2017.08.06 (218) 16:19:59    8.3   191.0   410.0
2017.08.06 (218) 16:25:23    8.6   197.0   400.0
2017.08.06 (218) 16:30:11    8.7   186.0   391.0
2017.08.06 (218) 16:34:59    8.9   186.0   383.0
2017.08.06 (218) 16:40:23    8.8   186.0   368.0
2017.08.06 (218) 16:45:11    9.0   192.0   354.0
2017.08.06 (218) 16:49:59    9.1   183.0   348.0
2017.08.06 (218) 16:55:23    9.1   178.0   330.0
2017.08.06 (218) 17:00:11    9.0   184.0   322.0
2017.08.06 (218) 17:04:59    8.9   184.0   307.0
2017.08.06 (218) 17:10:23    8.8   177.0   324.0
2017.08.06 (218) 17:15:11    8.6   172.0   312.0
2017.08.06 (218) 17:19:59    8.6   172.0   315.0
2017.08.06 (218) 17:25:23    8.6   187.0   325.0
2017.08.06 (218) 17:30:11    8.4   198.0   331.0
2017.08.06 (218) 17:34:59    8.4   186.0   325.0
2017.08.06 (218) 17:40:23    8.4   181.0   325.0
2017.08.06 (218) 17:45:11    8.3   184.0   322.0
2017.08.06 (218) 17:49:59    8.1   184.0   324.0
2017.08.06 (218) 17:55:23    8.1   192.0   322.0
2017.08.06 (218) 18:00:11    8.1   191.0   325.0
2017.08.06 (218) 18:04:59    8.1   192.0   338.0
2017.08.06 (218) 18:10:23    8.1   191.0   328.0
2017.08.06 (218) 18:15:11    8.1   187.0   330.0
2017.08.06 (218) 18:19:59    8.3   195.0   333.0
2017.08.06 (218) 18:25:23    8.2   194.0   333.0
2017.08.06 (218) 18:30:11    8.3   201.0   327.0
2017.08.06 (218) 18:34:59    8.4   209.0   330.0
2017.08.06 (218) 18:40:23    8.4   201.0   322.0
2017.08.06 (218) 18:45:11    8.6   204.0   327.0
2017.08.06 (218) 18:49:59    8.5   209.0   322.0
2017.08.06 (218) 18:55:23    8.6   198.0   321.0
2017.08.06 (218) 19:00:11    8.5   191.0   321.0
2017.08.06 (218) 19:04:59    8.5   204.0   316.0
2017.08.06 (218) 19:10:23    8.6   194.0   319.0
2017.08.06 (218) 19:15:11    8.5   195.0   313.0
2017.08.06 (218) 19:19:59    8.5   195.0   310.0
2017.08.06 (218) 19:25:23    8.5   192.0   312.0
2017.08.06 (218) 19:30:11    8.6   206.0   315.0
2017.08.06 (218) 19:34:59    8.5   204.0   306.0
2017.08.06 (218) 19:40:23    8.5   197.0   307.0
2017.08.06 (218) 19:45:11    8.4   197.0   306.0
2017.08.06 (218) 19:49:59    8.5   209.0   304.0
2017.08.06 (218) 19:55:23    8.5   213.0   304.0
2017.08.06 (218) 20:00:11    8.4   212.0   298.0
2017.08.06 (218) 20:04:59    8.4   212.0   295.0
2017.08.06 (218) 20:10:23    8.0   234.0   288.0
2017.08.06 (218) 20:15:11    8.1   234.0   298.0
2017.08.06 (218) 20:19:59    8.1   230.0   291.0
2017.08.06 (218) 20:25:23    8.1   236.0   292.0
2017.08.06 (218) 20:30:11    8.0   242.0   285.0
2017.08.06 (218) 20:34:59    8.0   236.0   278.0
2017.08.06 (218) 20:40:23    8.0   244.0   277.0
2017.08.06 (218) 20:45:11    8.0   242.0   277.0
2017.08.06 (218) 20:49:59    8.0   239.0   278.0
2017.08.06 (218) 20:55:23    8.0   241.0   272.0
2017.08.06 (218) 21:00:11    8.0   239.0   268.0
2017.08.06 (218) 21:04:59    7.9   236.0   260.0
2017.08.06 (218) 21:10:23    8.0   233.0   259.0
2017.08.06 (218) 21:15:11    8.0   230.0   254.0
2017.08.06 (218) 21:19:59    8.0   227.0   256.0
2017.08.06 (218) 21:25:23    8.0   225.0   257.0
2017.08.06 (218) 21:30:11    7.7   221.0   248.0
2017.08.06 (218) 21:34:59    7.7   221.0   250.0
2017.08.06 (218) 21:40:23    7.6   222.0   247.0
2017.08.06 (218) 21:45:11    7.3   216.0   244.0
2017.08.06 (218) 21:49:59    7.0   215.0   244.0
2017.08.06 (218) 21:55:23    6.6   215.0   245.0
2017.08.06 (218) 22:00:11    6.5   221.0   245.0
2017.08.06 (218) 22:04:59    6.3   221.0   250.0
2017.08.06 (218) 22:10:23    5.8   221.0   244.0
2017.08.06 (218) 22:15:11    5.5   222.0   242.0
2017.08.06 (218) 22:19:59    5.6   221.0   245.0
2017.08.06 (218) 22:25:23    5.3   225.0   245.0
2017.08.06 (218) 22:30:11    5.1   222.0   239.0
2017.08.06 (218) 22:34:59    4.9   224.0   242.0
2017.08.06 (218) 22:40:23    4.6   219.0   236.0
2017.08.06 (218) 22:45:11    4.8   221.0   248.0
2017.08.06 (218) 22:49:59    4.4   227.0   242.0
2017.08.06 (218) 22:55:23    4.2   224.0   239.0
2017.08.06 (218) 23:00:11    4.0   224.0   238.0
2017.08.06 (218) 23:04:59    3.9   222.0   234.0
2017.08.06 (218) 23:10:23    3.8   198.0   228.0
2017.08.06 (218) 23:15:11    3.8   215.0   250.0
2017.08.06 (218) 23:19:59    3.6   230.0   236.0
2017.08.06 (218) 23:25:23    3.4   219.0   230.0
2017.08.06 (218) 23:30:11    3.2   221.0   239.0
2017.08.06 (218) 23:34:59    3.2   222.0   242.0
2017.08.06 (218) 23:40:23    3.2   221.0   244.0
2017.08.06 (218) 23:45:11    3.1   228.0   242.0
2017.08.06 (218) 23:49:59    2.9   219.0   239.0
2017.08.06 (218) 23:55:23    2.9   230.0   245.0
2017.08.07 (219) 00:00:11    2.9   222.0   245.0
2017.08.07 (219) 00:04:59    2.8   218.0   236.0
2017.08.07 (219) 00:10:23    2.6   218.0   233.0
2017.08.07 (219) 00:15:11    2.5   212.0   231.0
2017.08.07 (219) 00:19:59    2.4   216.0   260.0
2017.08.07 (219) 00:25:23    2.3   218.0   242.0
2017.08.07 (219) 00:30:11    2.1   222.0   236.0
2017.08.07 (219) 00:34:59    2.1   230.0   241.0
2017.08.07 (219) 00:40:23    2.1   230.0   253.0
2017.08.07 (219) 00:45:11    2.1   244.0   271.0
2017.08.07 (219) 00:49:59    2.1   241.0   280.0
2017.08.07 (219) 00:55:23  NaN     244.0   NaN  
2017.08.07 (219) 01:00:11  NaN     269.0   NaN  
2017.08.07 (219) 01:04:59  NaN     NaN     NaN  
2017.08.07 (219) 01:10:23  NaN     NaN     NaN  
2017.08.07 (219) 01:15:11  NaN     NaN     NaN  
2017.08.07 (219) 01:19:59  NaN     NaN     NaN  
2017.08.07 (219) 01:25:23  NaN     NaN     NaN  
2017.08.07 (219) 01:30:11  NaN     NaN     NaN  
2017.08.07 (219) 01:34:59  NaN     NaN     NaN  
2017.08.07 (219) 01:40:23  NaN     NaN     NaN  
2017.08.07 (219) 01:45:11  NaN     NaN     NaN  
2017.08.07 (219) 01:49:59  NaN     NaN     NaN  
2017.08.07 (219) 01:55:23  NaN     NaN     NaN  
2017.08.07 (219) 02:00:11  NaN     NaN     NaN  
2017.08.07 (219) 02:04:59  NaN     NaN     NaN  
2017.08.07 (219) 02:10:23  NaN     NaN     NaN  
2017.08.07 (219) 02:15:11  NaN     NaN     NaN  
2017.08.07 (219) 02:19:59  NaN     NaN     NaN  
2017.08.07 (219) 02:25:23  NaN     NaN     NaN  
2017.08.07 (219) 02:30:11  NaN     NaN     NaN  
2017.08.07 (219) 02:34:59  NaN     NaN     NaN  
2017.08.07 (219) 02:40:23  NaN     NaN     NaN  
2017.08.07 (219) 02:45:11  NaN     NaN     NaN  
2017.08.07 (219) 02:49:59  NaN     NaN     NaN  
2017.08.07 (219) 02:55:23  NaN     NaN     NaN  
2017.08.07 (219) 03:00:11  NaN     NaN     NaN  
2017.08.07 (219) 03:04:59  NaN     NaN     NaN  
2017.08.07 (219) 03:10:23  NaN     NaN     NaN  
2017.08.07 (219) 03:15:11  NaN     NaN     NaN  
2017.08.07 (219) 03:19:59  NaN     NaN     NaN  
2017.08.07 (219) 03:25:23  NaN     NaN     NaN  
2017.08.07 (219) 03:30:11  NaN     NaN     NaN  
2017.08.07 (219) 03:34:59  NaN     NaN     NaN  
2017.08.07 (219) 03:40:23  NaN     NaN     NaN  
2017.08.07 (219) 03:45:11  NaN     NaN     NaN  
2017.08.07 (219) 03:49:59  NaN     NaN     NaN  
2017.08.07 (219) 03:55:23  NaN     NaN     NaN  
2017.08.07 (219) 04:00:11  NaN     NaN     NaN  
2017.08.07 (219) 04:04:59  NaN     NaN     NaN  
2017.08.07 (219) 04:10:23  NaN     NaN     NaN  
2017.08.07 (219) 04:15:11  NaN     NaN     NaN  
2017.08.07 (219) 04:19:59  NaN     NaN     NaN  
2017.08.07 (219) 04:25:23  NaN     NaN     NaN  
2017.08.07 (219) 04:30:11  NaN     NaN     NaN  
2017.08.07 (219) 04:34:59  NaN     NaN     NaN  
2017.08.07 (219) 04:40:23  NaN     NaN     NaN  
2017.08.07 (219) 04:45:11  NaN     NaN     NaN  
2017.08.07 (219) 04:49:59  NaN     NaN     NaN  
2017.08.07 (219) 04:55:23  NaN     NaN     NaN  
2017.08.07 (219) 05:00:11  NaN     NaN     NaN  
2017.08.07 (219) 05:04:59  NaN     NaN     NaN  
2017.08.07 (219) 05:10:23  NaN     NaN     NaN  
2017.08.07 (219) 05:15:11  NaN     NaN     NaN  
2017.08.07 (219) 05:19:59  NaN     NaN     NaN  
2017.08.07 (219) 05:25:23  NaN     NaN     NaN  
2017.08.07 (219) 05:30:11  NaN     NaN     NaN  
2017.08.07 (219) 05:34:59  NaN     NaN     NaN  
2017.08.07 (219) 05:40:23  NaN     NaN     NaN  
2017.08.07 (219) 05:45:11  NaN     NaN     NaN  
2017.08.07 (219) 05:49:59  NaN     NaN     NaN  
2017.08.07 (219) 05:55:23  NaN     NaN     NaN  
2017.08.07 (219) 06:00:11  NaN     NaN     NaN  
2017.08.07 (219) 06:04:59  NaN     NaN     NaN  
2017.08.07 (219) 06:10:23  NaN     NaN     NaN  
2017.08.07 (219) 06:15:11  NaN     NaN     NaN  
2017.08.07 (219) 06:19:59  NaN     NaN     NaN  
2017.08.07 (219) 06:25:23  NaN     NaN     NaN  
2017.08.07 (219) 06:30:11  NaN     NaN     NaN  
2017.08.07 (219) 06:34:59  NaN     NaN     NaN  
2017.08.07 (219) 06:40:23  NaN     NaN     NaN  
2017.08.07 (219) 06:45:11  NaN     NaN     NaN  
2017.08.07 (219) 06:49:59  NaN     NaN     NaN  
2017.08.07 (219) 06:55:23  NaN     NaN     NaN  
2017.08.07 (219) 07:00:11  NaN     NaN     NaN  
2017.08.07 (219) 07:04:59  NaN     NaN     NaN  
2017.08.07 (219) 07:10:23  NaN     NaN     NaN  
2017.08.07 (219) 07:15:11  NaN     NaN     NaN  
2017.08.07 (219) 07:19:59  NaN     NaN     NaN  
2017.08.07 (219) 07:25:23  NaN     NaN     NaN  
2017.08.07 (219) 07:30:11  NaN     NaN     NaN  
2017.08.07 (219) 07:34:59  NaN     NaN     NaN  
2017.08.07 (219) 07:40:23  NaN     NaN     NaN  
2017.08.07 (219) 07:45:11  NaN     NaN     NaN  
2017.08.07 (219) 07:49:59  NaN     NaN     NaN  
2017.08.07 (219) 07:55:23  NaN     NaN     NaN  
2017.08.07 (219) 08:00:11  NaN     NaN     NaN  
2017.08.07 (219) 08:04:59  NaN     NaN     NaN  
2017.08.07 (219) 08:10:23  NaN     NaN     NaN  
2017.08.07 (219) 08:15:11  NaN     NaN     NaN  
2017.08.07 (219) 08:19:59  NaN     NaN     NaN  
2017.08.07 (219) 08:25:23  NaN     NaN     NaN  
2017.08.07 (219) 08:30:11  NaN     NaN     NaN  
2017.08.07 (219) 08:34:59  NaN     NaN     NaN  
2017.08.07 (219) 08:40:23  NaN     NaN     NaN  
2017.08.07 (219) 08:45:11  NaN     NaN     NaN  
2017.08.07 (219) 08:49:59  NaN     NaN     NaN  
2017.08.07 (219) 08:55:23  NaN     NaN     NaN  
2017.08.07 (219) 09:00:11  NaN     NaN     NaN  
2017.08.07 (219) 09:04:59  NaN     NaN     NaN  
2017.08.07 (219) 09:10:23    2.3   280.0   295.0
2017.08.07 (219) 09:15:11    2.6   256.0   271.0
2017.08.07 (219) 09:19:59    3.0   251.0   268.0
2017.08.07 (219) 09:25:23    3.4   250.0   268.0
2017.08.07 (219) 09:30:11    3.7   253.0   259.0
2017.08.07 (219) 09:34:59    4.0   238.0   257.0
2017.08.07 (219) 09:40:23    4.3   248.0   262.0
2017.08.07 (219) 09:45:11    4.4   241.0   259.0
2017.08.07 (219) 09:49:59    4.6   247.0   260.0
2017.08.07 (219) 09:55:23    4.9   233.0   266.0
2017.08.07 (219) 10:00:11    5.0   236.0   271.0
2017.08.07 (219) 10:04:59    5.1   224.0   272.0
2017.08.07 (219) 10:10:23    5.4   228.0   275.0
2017.08.07 (219) 10:15:11    5.5   212.0   274.0
2017.08.07 (219) 10:19:59    5.7   201.0   278.0
2017.08.07 (219) 10:25:23    5.7   198.0   275.0
2017.08.07 (219) 10:30:11    5.8   228.0   280.0
2017.08.07 (219) 10:34:59    6.0   209.0   275.0
2017.08.07 (219) 10:40:23    6.1   195.0   278.0
2017.08.07 (219) 10:45:11    6.3   216.0   278.0
2017.08.07 (219) 10:49:59    6.4   198.0   280.0
2017.08.07 (219) 10:55:23    6.6   191.0   288.0
2017.08.07 (219) 11:00:11    6.7   197.0   285.0
2017.08.07 (219) 11:04:59    6.6   195.0   278.0
2017.08.07 (219) 11:10:23    6.8   192.0   285.0
2017.08.07 (219) 11:15:11    6.7   197.0   292.0
2017.08.07 (219) 11:19:59    6.6   198.0   303.0
2017.08.07 (219) 11:25:23    6.8   195.0   300.0
2017.08.07 (219) 11:30:11    6.9   198.0   300.0
2017.08.07 (219) 11:34:59    7.0   198.0   309.0
2017.08.07 (219) 11:40:23    7.2   198.0   301.0
2017.08.07 (219) 11:45:11    7.3   194.0   292.0
2017.08.07 (219) 11:49:59    7.5   203.0   301.0
2017.08.07 (219) 11:55:23    7.6   206.0   304.0
2017.08.07 (219) 12:00:11    7.6   204.0   303.0
2017.08.07 (219) 12:04:59    7.6   206.0   306.0
2017.08.07 (219) 12:10:23    7.8   203.0   298.0
2017.08.07 (219) 12:15:11    8.0   206.0   304.0
2017.08.07 (219) 12:19:59    8.1   201.0   306.0
2017.08.07 (219) 12:25:23    8.1   200.0   309.0
2017.08.07 (219) 12:30:11    8.3   198.0   303.0
2017.08.07 (219) 12:34:59    8.2   203.0   303.0
2017.08.07 (219) 12:40:23    8.3   198.0   309.0
2017.08.07 (219) 12:45:11    8.5   194.0   306.0
2017.08.07 (219) 12:49:59    8.5   195.0   303.0
2017.08.07 (219) 12:55:23    8.6   197.0   309.0
2017.08.07 (219) 13:00:11    8.6   195.0   321.0
2017.08.07 (219) 13:04:59    8.4   191.0   322.0
2017.08.07 (219) 13:10:23    8.1   194.0   324.0
2017.08.07 (219) 13:15:11    8.0   189.0   339.0
2017.08.07 (219) 13:19:59    8.1   184.0   336.0
2017.08.07 (219) 13:25:23    8.1   197.0   339.0
2017.08.07 (219) 13:30:11    8.1   186.0   344.0
2017.08.07 (219) 13:34:59    8.0   183.0   363.0
2017.08.07 (219) 13:40:23    8.0   180.0   368.0
2017.08.07 (219) 13:45:11    7.9   191.0   363.0
2017.08.07 (219) 13:49:59    8.1   181.0   368.0
2017.08.07 (219) 13:55:23    8.2   183.0   372.0
2017.08.07 (219) 14:00:11    8.1   180.0   382.0
2017.08.07 (219) 14:04:59    8.2   181.0   386.0
2017.08.07 (219) 14:10:23    8.1   184.0   377.0
2017.08.07 (219) 14:15:11    8.1   183.0   388.0
2017.08.07 (219) 14:19:59    8.1   175.0   374.0
2017.08.07 (219) 14:25:23    8.1   180.0   357.0
2017.08.07 (219) 14:30:11    8.2   171.0   366.0
2017.08.07 (219) 14:34:59    8.0   177.0   366.0
2017.08.07 (219) 14:40:23    8.0   177.0   385.0
2017.08.07 (219) 14:45:11    7.8   180.0   378.0
2017.08.07 (219) 14:49:59    8.0   175.0   382.0
2017.08.07 (219) 14:55:23    8.0   171.0   368.0
2017.08.07 (219) 15:00:11    8.0   172.0   374.0
2017.08.07 (219) 15:04:59    8.0   171.0   389.0
2017.08.07 (219) 15:10:23    8.1   177.0   382.0
2017.08.07 (219) 15:15:11    7.9   177.0   378.0
2017.08.07 (219) 15:19:59    8.0   175.0   383.0
2017.08.07 (219) 15:25:23    8.3   177.0   389.0
2017.08.07 (219) 15:30:11    8.3   177.0   371.0
2017.08.07 (219) 15:34:59    8.3   172.0   363.0
2017.08.07 (219) 15:40:23    8.2   175.0   357.0
2017.08.07 (219) 15:45:11    8.4   191.0   350.0
2017.08.07 (219) 15:49:59    8.4   184.0   348.0
2017.08.07 (219) 15:55:23    8.4   183.0   335.0
2017.08.07 (219) 16:00:11    8.4   181.0   342.0
2017.08.07 (219) 16:04:59    8.4   177.0   348.0
2017.08.07 (219) 16:10:23    8.3   192.0   338.0
2017.08.07 (219) 16:15:11    8.4   180.0   341.0
2017.08.07 (219) 16:19:59    8.5   183.0   330.0
2017.08.07 (219) 16:25:23    8.4   175.0   325.0
2017.08.07 (219) 16:30:11    8.4   183.0   322.0
2017.08.07 (219) 16:34:59    8.3   186.0   324.0
2017.08.07 (219) 16:40:23    8.3   183.0   321.0
2017.08.07 (219) 16:45:11    8.4   184.0   328.0
2017.08.07 (219) 16:49:59    8.3   180.0   331.0
2017.08.07 (219) 16:55:23    8.3   181.0   327.0
2017.08.07 (219) 17:00:11    8.3   180.0   330.0
2017.08.07 (219) 17:04:59    8.1   191.0   327.0
2017.08.07 (219) 17:10:23    8.0   204.0   328.0
2017.08.07 (219) 17:15:11    8.1   189.0   339.0
2017.08.07 (219) 17:19:59    8.1   200.0   328.0
2017.08.07 (219) 17:25:23    8.1   200.0   331.0
2017.08.07 (219) 17:30:11    8.0   212.0   330.0
2017.08.07 (219) 17:34:59    7.9   200.0   331.0
2017.08.07 (219) 17:40:23    8.0   204.0   336.0
2017.08.07 (219) 17:45:11    8.1   198.0   335.0
2017.08.07 (219) 17:49:59    8.1   186.0   338.0
2017.08.07 (219) 17:55:23    8.0   206.0   336.0
2017.08.07 (219) 18:00:11    7.9   212.0   328.0
2017.08.07 (219) 18:04:59    8.0   204.0   330.0
2017.08.07 (219) 18:10:23    8.0   215.0   330.0
2017.08.07 (219) 18:15:11    8.1   212.0   322.0
2017.08.07 (219) 18:19:59    8.1   207.0   321.0
2017.08.07 (219) 18:25:23    8.0   209.0   319.0
2017.08.07 (219) 18:30:11    8.0   212.0   319.0
2017.08.07 (219) 18:34:59    8.0   218.0   316.0
2017.08.07 (219) 18:40:23    8.0   210.0   322.0
2017.08.07 (219) 18:45:11    8.0   207.0   318.0
2017.08.07 (219) 18:49:59    8.0   209.0   310.0
2017.08.07 (219) 18:55:23    7.9   210.0   315.0
2017.08.07 (219) 19:00:11    7.7   222.0   313.0
2017.08.07 (219) 19:04:59    7.9   204.0   322.0
2017.08.07 (219) 19:10:23    7.7   197.0   318.0
2017.08.07 (219) 19:15:11    7.8   236.0   313.0
2017.08.07 (219) 19:19:59    7.8   210.0   319.0
2017.08.07 (219) 19:25:23    7.6   233.0   319.0
2017.08.07 (219) 19:30:11    7.6   225.0   321.0
2017.08.07 (219) 19:34:59    7.5   230.0   327.0
2017.08.07 (219) 19:40:23    NaN     NaN     NaN 
2017.08.07 (219) 19:45:11    NaN     NaN     NaN 
2017.08.07 (219) 19:49:59    NaN     NaN     NaN 
2017.08.07 (219) 19:55:23    NaN     NaN     NaN 
2017.08.07 (219) 20:00:11    NaN     NaN     NaN 
2017.08.07 (219) 20:04:59    NaN     NaN     NaN 
2017.08.07 (219) 20:10:23    NaN     NaN     NaN 
2017.08.07 (219) 20:15:11    NaN     NaN     NaN 
2017.08.07 (219) 20:19:59    NaN     NaN     NaN 
2017.08.07 (219) 20:25:23    7.6   292.0   344.0
2017.08.07 (219) 20:30:11    7.5   274.0   342.0
2017.08.07 (219) 20:34:59    7.2   266.0   324.0
2017.08.07 (219) 20:40:23    7.6   283.0   338.0
2017.08.07 (219) 20:45:11    7.7   291.0   324.0
2017.08.07 (219) 20:49:59    7.5   274.0   324.0
2017.08.07 (219) 20:55:23    7.8   268.0   319.0
2017.08.07 (219) 21:00:11    7.1   265.0   301.0
2017.08.07 (219) 21:04:59    7.1   254.0   304.0
2017.08.07 (219) 21:10:23    7.7   259.0   310.0
2017.08.07 (219) 21:15:11    7.5   256.0   298.0
2017.08.07 (219) 21:19:59    7.6   251.0   295.0
2017.08.07 (219) 21:25:23    7.5   254.0   288.0
2017.08.07 (219) 21:30:11    7.8   253.0   295.0
2017.08.07 (219) 21:34:59    7.6   248.0   283.0
2017.08.07 (219) 21:40:23    7.6   247.0   278.0
2017.08.07 (219) 21:45:11    7.8   250.0   281.0
